% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.531	1	1	54	2	1	28	2196	0	0
0.541	1	1	55	2	1	28	2196	0	0
0.546	1	1	55	7	1	28	2196	0	0
0.606	1	1	61	7	1	28	2196	0	0
0.607	1	1	61	8	1	28	2196	0	0
0.616	1	1	62	7	1	28	2196	0	0
0.617	1	1	62	8	1	28	2196	0	0
0.618	1	1	62	9	1	28	2196	0	0
0.619	1	1	62	10	1	28	2196	0	0
0.62	1	1	63	1	1	28	2196	0	0
0.621	1	1	63	2	1	28	2196	0	0
0.681	1	1	69	2	1	28	2196	0	0
0.682	1	1	69	3	1	28	2196	0	0
0.683	1	1	69	4	1	28	2196	0	0
0.691	1	1	70	2	1	28	2196	0	0
0.692	1	1	70	3	1	28	2196	0	0
0.693	1	1	70	4	1	28	2196	0	0
0.694	1	1	70	5	1	28	2196	0	0
0.695	1	1	70	6	1	28	2196	0	0
0.696	1	1	70	7	1	28	2196	0	0
0.697	1	1	70	8	1	28	2196	0	0
0.701	1	1	71	2	1	28	2196	0	0
0.711	1	1	72	2	1	28	2196	0	0
0.721	1	1	73	2	1	28	2196	0	0
0.722	1	1	73	3	1	28	2196	0	0
0.756	1	1	76	7	1	28	2196	0	0
0.757	1	1	76	8	1	28	2196	0	0
0.758	1	1	76	9	1	28	2196	0	0
0.766	1	1	77	7	1	28	2196	0	0
0.767	1	1	77	8	1	28	2196	0	0
0.768	1	1	77	9	1	28	2196	0	0
0.769	1	1	77	10	1	28	2196	0	0
0.77	1	1	78	1	1	28	2196	0	0
0.771	1	1	78	2	1	28	2196	0	0
0.772	1	1	78	3	1	28	2196	0	0
0.773	1	1	78	4	1	28	2196	0	0
0.778	1	1	78	9	1	28	2196	0	0
0.779	1	1	78	10	1	28	2196	0	0
0.78	1	1	79	1	1	28	2196	0	0
0.781	1	1	79	2	1	28	2196	0	0
0.782	1	1	79	3	1	28	2196	0	0
0.783	1	1	79	4	1	28	2196	0	0
0.784	1	1	79	5	1	28	2196	0	0
0.785	1	1	79	6	1	28	2196	0	0
0.79	1	1	80	1	1	28	2196	0	0
0.791	1	1	80	2	1	28	2196	0	0
0.792	1	1	80	3	1	28	2196	0	0
0.793	1	1	80	4	1	28	2196	0	0
0.794	1	1	80	5	1	28	2196	0	0
0.795	1	1	80	6	1	28	2196	0	0
0.796	1	1	80	7	1	28	2196	0	0
0.797	1	1	80	8	1	28	2196	0	0
0.798	1	1	80	9	1	28	2196	0	0
0.802	1	1	81	3	1	28	2196	0	0
0.804	1	1	81	5	1	28	2196	0	0
0.805	1	1	81	6	1	28	2196	0	0
0.806	1	1	81	7	1	28	2196	0	0
0.807	1	1	81	8	1	28	2196	0	0
0.808	1	1	81	9	1	28	2196	0	0
0.809	1	1	81	10	1	28	2196	0	0
0.81	1	1	82	1	1	28	2196	0	0
0.811	1	1	82	2	1	28	2196	0	0
0.816	1	1	82	7	1	28	2196	0	0
0.817	1	1	82	8	1	28	2196	0	0
0.818	1	1	82	9	1	28	2196	0	0
0.819	1	1	82	10	1	28	2196	0	0
0.82	1	1	83	1	1	28	2196	0	0
0.821	1	1	83	2	1	28	2196	0	0
0.822	1	1	83	3	1	28	2196	0	0
0.823	1	1	83	4	1	28	2196	0	0
0.824	1	1	83	5	1	28	2196	0	0
0.829	1	1	83	10	1	28	2196	0	0
0.83	1	1	84	1	1	28	2196	0	0
0.831	1	1	84	2	1	28	2196	0	0
0.832	1	1	84	3	1	28	2196	0	0
0.833	1	1	84	4	1	28	2196	0	0
0.841	1	1	85	2	1	28	2196	0	0
0.842	1	1	85	3	1	28	2196	0	0
0.843	1	1	85	4	1	28	2196	0	0
0.844	1	1	85	5	1	28	2196	0	0
0.845	1	1	85	6	1	28	2196	0	0
0.846	1	1	85	7	1	28	2196	0	0
0.847	1	1	85	8	1	28	2196	0	0
0.848	1	1	85	9	1	28	2196	0	0
0.853	1	1	86	4	1	28	2196	0	0
0.854	1	1	86	5	1	28	2196	0	0
0.855	1	1	86	6	1	28	2196	0	0
0.856	1	1	86	7	1	28	2196	0	0
0.857	1	1	86	8	1	28	2196	0	0
0.858	1	1	86	9	1	28	2196	0	0
0.859	1	1	86	10	1	28	2196	0	0
0.86	1	1	87	1	1	28	2196	0	0
0.864	1	1	87	5	1	28	2196	0	0
0.865	1	1	87	6	1	28	2196	0	0
0.866	1	1	87	7	1	28	2196	0	0
0.867	1	1	87	8	1	28	2196	0	0
0.868	1	1	87	9	1	28	2196	0	0
0.869	1	1	87	10	1	28	2196	0	0
0.871	1	1	88	2	1	28	2196	0	0
0.872	1	1	88	3	1	28	2196	0	0
0.876	1	1	88	7	1	28	2196	0	0
0.877	1	1	88	8	1	28	2196	0	0
0.878	1	1	88	9	1	28	2196	0	0
0.879	1	1	88	10	1	28	2196	0	0
0.88	1	1	89	1	1	28	2196	0	0
0.881	1	1	89	2	1	28	2196	0	0
0.882	1	1	89	3	1	28	2196	0	0
0.883	1	1	89	4	1	28	2196	0	0
0.888	1	1	89	9	1	28	2196	0	0
0.889	1	1	89	10	1	28	2196	0	0
0.89	1	1	90	1	1	28	2196	0	0
0.891	1	1	90	2	1	28	2196	0	0
0.892	1	1	90	3	1	28	2196	0	0
0.893	1	1	90	4	1	28	2196	0	0
0.894	1	1	90	5	1	28	2196	0	0
0.895	1	1	90	6	1	28	2196	0	0
0.896	1	1	90	7	1	28	2196	0	0
0.901	1	1	91	2	1	28	2196	0	0
0.902	1	1	91	3	1	28	2196	0	0
0.903	1	1	91	4	1	28	2196	0	0
0.904	1	1	91	5	1	28	2196	0	0
0.905	1	1	91	6	1	28	2196	0	0
0.906	1	1	91	7	1	28	2196	0	0
0.907	1	1	91	8	1	28	2196	0	0
0.908	1	1	91	9	1	28	2196	0	0
0.909	1	1	91	10	1	28	2196	0	0
0.914	1	1	92	5	1	28	2196	0	0
0.915	1	1	92	6	1	28	2196	0	0
0.916	1	1	92	7	1	28	2196	0	0
0.917	1	1	92	8	1	28	2196	0	0
0.918	1	1	92	9	1	28	2196	0	0
0.919	1	1	92	10	1	28	2196	0	0
0.92	1	1	93	1	1	28	2196	0	0
0.921	1	1	93	2	1	28	2196	0	0
0.926	1	1	93	7	1	28	2196	0	0
0.927	1	1	93	8	1	28	2196	0	0
0.928	1	1	93	9	1	28	2196	0	0
0.929	1	1	93	10	1	28	2196	0	0
0.93	1	1	94	1	1	28	2196	0	0
0.931	1	1	94	2	1	28	2196	0	0
0.932	1	1	94	3	1	28	2196	0	0
0.933	1	1	94	4	1	28	2196	0	0
0.934	1	1	94	5	1	28	2196	0	0
0.939	1	1	94	10	1	28	2196	0	0
0.94	1	1	95	1	1	28	2196	0	0
0.941	1	1	95	2	1	28	2196	0	0
0.942	1	1	95	3	1	28	2196	0	0
0.943	1	1	95	4	1	28	2196	0	0
0.944	1	1	95	5	1	28	2196	0	0
0.945	1	1	95	6	1	28	2196	0	0
0.946	1	1	95	7	1	28	2196	0	0
0.947	1	1	95	8	1	28	2196	0	0
0.952	1	1	96	3	1	28	2196	0	0
0.953	1	1	96	4	1	28	2196	0	0
0.954	1	1	96	5	1	28	2196	0	0
0.955	1	1	96	6	1	28	2196	0	0
0.956	1	1	96	7	1	28	2196	0	0
0.957	1	1	96	8	1	28	2196	0	0
0.958	1	1	96	9	1	28	2196	0	0
0.959	1	1	96	10	1	28	2196	0	0
0.96	1	1	97	1	1	28	2196	0	0
0.965	1	1	97	6	1	28	2196	0	0
0.966	1	1	97	7	1	28	2196	0	0
0.967	1	1	97	8	1	28	2196	0	0
0.968	1	1	97	9	1	28	2196	0	0
0.969	1	1	97	10	1	28	2196	0	0
0.97	1	1	98	1	1	28	2196	0	0
0.971	1	1	98	2	1	28	2196	0	0
0.972	1	1	98	3	1	28	2196	0	0
0.977	1	1	98	8	1	28	2196	0	0
0.978	1	1	98	9	1	28	2196	0	0
0.979	1	1	98	10	1	28	2196	0	0
0.98	1	1	99	1	1	28	2196	0	0
0.981	1	1	99	2	1	28	2196	0	0
0.982	1	1	99	3	1	28	2196	0	0
0.983	1	1	99	4	1	28	2196	0	0
0.984	1	1	99	5	1	28	2196	0	0
0.985	1	1	99	6	1	28	2196	0	0
0.99	1	1	100	1	1	28	2196	0	0
0.991	1	1	100	2	1	28	2196	0	0
0.992	1	1	100	3	1	28	2196	0	0
0.993	1	1	100	4	1	28	2196	0	0
0.994	1	1	100	5	1	28	2196	0	0
0.995	1	1	100	6	1	28	2196	0	0
0.996	1	1	100	7	1	28	2196	0	0
0.997	1	1	100	8	1	28	2196	0	0
0.998	1	1	100	9	1	28	2196	0	0
1.003	1	1	101	4	1	28	2196	0	0
1.004	1	1	101	5	1	28	2196	0	0
1.005	1	1	101	6	1	28	2196	0	0
1.006	1	1	101	7	1	28	2196	0	0
1.007	1	1	101	8	1	28	2196	0	0
1.008	1	1	101	9	1	28	2196	0	0
1.009	1	1	101	10	1	28	2196	0	0
1.01	1	1	102	1	1	28	2196	0	0
1.012	1	1	102	3	1	28	2196	0	0
1.013	1	1	102	4	1	28	2196	0	0
1.015	1	1	102	6	1	28	2196	0	0
1.016	1	1	102	7	1	28	2196	0	0
1.019	1	1	102	10	1	28	2196	0	0
1.02	1	1	103	1	1	28	2196	0	0
1.021	1	1	103	2	1	28	2196	0	0
1.022	1	1	103	3	1	28	2196	0	0
1.023	1	1	103	4	1	28	2196	0	0
1.024	1	1	103	5	1	28	2196	0	0
1.025	1	1	103	6	1	28	2196	0	0
1.028	1	1	103	9	1	28	2196	0	0
1.031	1	1	104	2	1	28	2196	0	0
1.032	1	1	104	3	1	28	2196	0	0
1.033	1	1	104	4	1	28	2196	0	0
1.034	1	1	104	5	1	28	2196	0	0
1.035	1	1	104	6	1	28	2196	0	0
1.036	1	1	104	7	1	28	2196	0	0
1.037	1	1	104	8	1	28	2196	0	0
1.04	1	1	105	1	1	28	2196	0	0
1.043	1	1	105	4	1	28	2196	0	0
1.044	1	1	105	5	1	28	2196	0	0
1.045	1	1	105	6	1	28	2196	0	0
1.046	1	1	105	7	1	28	2196	0	0
1.047	1	1	105	8	1	28	2196	0	0
1.048	1	1	105	9	1	28	2196	0	0
1.049	1	1	105	10	1	28	2196	0	0
1.052	1	1	106	3	1	28	2196	0	0
1.055	1	1	106	6	1	28	2196	0	0
1.056	1	1	106	7	1	28	2196	0	0
1.057	1	1	106	8	1	28	2196	0	0
1.058	1	1	106	9	1	28	2196	0	0
1.059	1	1	106	10	1	28	2196	0	0
1.06	1	1	107	1	1	28	2196	0	0
1.061	1	1	107	2	1	28	2196	0	0
1.064	1	1	107	5	1	28	2196	0	0
1.067	1	1	107	8	1	28	2196	0	0
1.068	1	1	107	9	1	28	2196	0	0
1.069	1	1	107	10	1	28	2196	0	0
1.07	1	1	108	1	1	28	2196	0	0
1.071	1	1	108	2	1	28	2196	0	0
1.072	1	1	108	3	1	28	2196	0	0
1.073	1	1	108	4	1	28	2196	0	0
1.076	1	1	108	7	1	28	2196	0	0
1.079	1	1	108	10	1	28	2196	0	0
1.08	1	1	109	1	1	28	2196	0	0
1.081	1	1	109	2	1	28	2196	0	0
1.082	1	1	109	3	1	28	2196	0	0
1.083	1	1	109	4	1	28	2196	0	0
1.084	1	1	109	5	1	28	2196	0	0
1.085	1	1	109	6	1	28	2196	0	0
1.088	1	1	109	9	1	28	2196	0	0
1.091	1	1	110	2	1	28	2196	0	0
1.092	1	1	110	3	1	28	2196	0	0
1.093	1	1	110	4	1	28	2196	0	0
1.094	1	1	110	5	1	28	2196	0	0
1.095	1	1	110	6	1	28	2196	0	0
1.096	1	1	110	7	1	28	2196	0	0
1.097	1	1	110	8	1	28	2196	0	0
1.1	1	1	111	1	1	28	2196	0	0
1.103	1	1	111	4	1	28	2196	0	0
1.104	1	1	111	5	1	28	2196	0	0
1.105	1	1	111	6	1	28	2196	0	0
1.106	1	1	111	7	1	28	2196	0	0
1.107	1	1	111	8	1	28	2196	0	0
1.108	1	1	111	9	1	28	2196	0	0
1.109	1	1	111	10	1	28	2196	0	0
1.112	1	1	112	3	1	28	2196	0	0
1.115	1	1	112	6	1	28	2196	0	0
1.116	1	1	112	7	1	28	2196	0	0
1.117	1	1	112	8	1	28	2196	0	0
1.118	1	1	112	9	1	28	2196	0	0
1.119	1	1	112	10	1	28	2196	0	0
1.12	1	1	113	1	1	28	2196	0	0
1.121	1	1	113	2	1	28	2196	0	0
1.124	1	1	113	5	1	28	2196	0	0
1.127	1	1	113	8	1	28	2196	0	0
1.128	1	1	113	9	1	28	2196	0	0
1.129	1	1	113	10	1	28	2196	0	0
1.13	1	1	114	1	1	28	2196	0	0
1.131	1	1	114	2	1	28	2196	0	0
1.132	1	1	114	3	1	28	2196	0	0
1.133	1	1	114	4	1	28	2196	0	0
1.136	1	1	114	7	1	28	2196	0	0
1.139	1	1	114	10	1	28	2196	0	0
1.14	1	1	115	1	1	28	2196	0	0
1.141	1	1	115	2	1	28	2196	0	0
1.142	1	1	115	3	1	28	2196	0	0
1.143	1	1	115	4	1	28	2196	0	0
1.144	1	1	115	5	1	28	2196	0	0
1.145	1	1	115	6	1	28	2196	0	0
1.148	1	1	115	9	1	28	2196	0	0
1.151	1	1	116	2	1	28	2196	0	0
1.152	1	1	116	3	1	28	2196	0	0
1.153	1	1	116	4	1	28	2196	0	0
1.154	1	1	116	5	1	28	2196	0	0
1.155	1	1	116	6	1	28	2196	0	0
1.156	1	1	116	7	1	28	2196	0	0
1.157	1	1	116	8	1	28	2196	0	0
1.16	1	1	117	1	1	28	2196	0	0
1.163	1	1	117	4	1	28	2196	0	0
1.164	1	1	117	5	1	28	2196	0	0
1.165	1	1	117	6	1	28	2196	0	0
1.166	1	1	117	7	1	28	2196	0	0
1.167	1	1	117	8	1	28	2196	0	0
1.168	1	1	117	9	1	28	2196	0	0
1.169	1	1	117	10	1	28	2196	0	0
1.172	1	1	118	3	1	28	2196	0	0
1.175	1	1	118	6	1	28	2196	0	0
1.176	1	1	118	7	1	28	2196	0	0
1.177	1	1	118	8	1	28	2196	0	0
1.178	1	1	118	9	1	28	2196	0	0
1.179	1	1	118	10	1	28	2196	0	0
1.18	1	1	119	1	1	28	2196	0	0
1.181	1	1	119	2	1	28	2196	0	0
1.184	1	1	119	5	1	28	2196	0	0
1.187	1	1	119	8	1	28	2196	0	0
1.188	1	1	119	9	1	28	2196	0	0
1.189	1	1	119	10	1	28	2196	0	0
1.19	1	1	120	1	1	28	2196	0	0
1.191	1	1	120	2	1	28	2196	0	0
1.192	1	1	120	3	1	28	2196	0	0
1.193	1	1	120	4	1	28	2196	0	0
1.196	1	1	120	7	1	28	2196	0	0
1.199	1	1	120	10	1	28	2196	0	0
1.2	1	1	121	1	1	28	2196	0	0
1.201	1	1	121	2	1	28	2196	0	0
1.202	1	1	121	3	1	28	2196	0	0
1.203	1	1	121	4	1	28	2196	0	0
1.204	1	1	121	5	1	28	2196	0	0
1.205	1	1	121	6	1	28	2196	0	0
1.208	1	1	121	9	1	28	2196	0	0
1.211	1	1	122	2	1	28	2196	0	0
1.212	1	1	122	3	1	28	2196	0	0
1.213	1	1	122	4	1	28	2196	0	0
1.214	1	1	122	5	1	28	2196	0	0
1.215	1	1	122	6	1	28	2196	0	0
1.216	1	1	122	7	1	28	2196	0	0
1.217	1	1	122	8	1	28	2196	0	0
1.22	1	1	123	1	1	28	2196	0	0
1.223	1	1	123	4	1	28	2196	0	0
1.224	1	1	123	5	1	28	2196	0	0
1.225	1	1	123	6	1	28	2196	0	0
1.226	1	1	123	7	1	28	2196	0	0
1.227	1	1	123	8	1	28	2196	0	0
1.228	1	1	123	9	1	28	2196	0	0
1.229	1	1	123	10	1	28	2196	0	0
1.232	1	1	124	3	1	28	2196	0	0
1.235	1	1	124	6	1	28	2196	0	0
1.236	1	1	124	7	1	28	2196	0	0
1.237	1	1	124	8	1	28	2196	0	0
1.238	1	1	124	9	1	28	2196	0	0
1.239	1	1	124	10	1	28	2196	0	0
1.24	1	1	125	1	1	28	2196	0	0
1.241	1	1	125	2	1	28	2196	0	0
1.244	1	1	125	5	1	28	2196	0	0
1.247	1	1	125	8	1	28	2196	0	0
1.248	1	1	125	9	1	28	2196	0	0
1.249	1	1	125	10	1	28	2196	0	0
1.25	1	1	126	1	1	28	2196	0	0
1.251	1	1	126	2	1	28	2196	0	0
1.252	1	1	126	3	1	28	2196	0	0
1.253	1	1	126	4	1	28	2196	0	0
1.256	1	1	126	7	1	28	2196	0	0
1.259	1	1	126	10	1	28	2196	0	0
1.26	1	1	127	1	1	28	2196	0	0
1.261	1	1	127	2	1	28	2196	0	0
1.262	1	1	127	3	1	28	2196	0	0
1.263	1	1	127	4	1	28	2196	0	0
1.264	1	1	127	5	1	28	2196	0	0
1.265	1	1	127	6	1	28	2196	0	0
1.268	1	1	127	9	1	28	2196	0	0
1.271	1	1	128	2	1	28	2196	0	0
1.272	1	1	128	3	1	28	2196	0	0
1.273	1	1	128	4	1	28	2196	0	0
1.274	1	1	128	5	1	28	2196	0	0
1.275	1	1	128	6	1	28	2196	0	0
1.276	1	1	128	7	1	28	2196	0	0
1.277	1	1	128	8	1	28	2196	0	0
1.28	1	1	129	1	1	28	2196	0	0
1.283	1	1	129	4	1	28	2196	0	0
1.284	1	1	129	5	1	28	2196	0	0
1.285	1	1	129	6	1	28	2196	0	0
1.286	1	1	129	7	1	28	2196	0	0
1.287	1	1	129	8	1	28	2196	0	0
1.288	1	1	129	9	1	28	2196	0	0
1.289	1	1	129	10	1	28	2196	0	0
1.292	1	1	130	3	1	28	2196	0	0
1.295	1	1	130	6	1	28	2196	0	0
1.296	1	1	130	7	1	28	2196	0	0
1.297	1	1	130	8	1	28	2196	0	0
1.298	1	1	130	9	1	28	2196	0	0
1.299	1	1	130	10	1	28	2196	0	0
1.3	1	1	131	1	1	28	2196	0	0
1.301	1	1	131	2	1	28	2196	0	0
1.304	1	1	131	5	1	28	2196	0	0
1.307	1	1	131	8	1	28	2196	0	0
1.308	1	1	131	9	1	28	2196	0	0
1.309	1	1	131	10	1	28	2196	0	0
1.31	1	1	132	1	1	28	2196	0	0
1.311	1	1	132	2	1	28	2196	0	0
1.312	1	1	132	3	1	28	2196	0	0
1.313	1	1	132	4	1	28	2196	0	0
1.316	1	1	132	7	1	28	2196	0	0
1.319	1	1	132	10	1	28	2196	0	0
1.32	1	1	133	1	1	28	2196	0	0
1.321	1	1	133	2	1	28	2196	0	0
1.322	1	1	133	3	1	28	2196	0	0
1.323	1	1	133	4	1	28	2196	0	0
1.324	1	1	133	5	1	28	2196	0	0
1.325	1	1	133	6	1	28	2196	0	0
1.328	1	1	133	9	1	28	2196	0	0
1.331	1	1	134	2	1	28	2196	0	0
1.332	1	1	134	3	1	28	2196	0	0
1.333	1	1	134	4	1	28	2196	0	0
1.334	1	1	134	5	1	28	2196	0	0
1.335	1	1	134	6	1	28	2196	0	0
1.336	1	1	134	7	1	28	2196	0	0
1.337	1	1	134	8	1	28	2196	0	0
1.34	1	1	135	1	1	28	2196	0	0
1.343	1	1	135	4	1	28	2196	0	0
1.344	1	1	135	5	1	28	2196	0	0
1.345	1	1	135	6	1	28	2196	0	0
1.346	1	1	135	7	1	28	2196	0	0
1.347	1	1	135	8	1	28	2196	0	0
1.348	1	1	135	9	1	28	2196	0	0
1.349	1	1	135	10	1	28	2196	0	0
1.352	1	1	136	3	1	28	2196	0	0
1.355	1	1	136	6	1	28	2196	0	0
1.356	1	1	136	7	1	28	2196	0	0
1.357	1	1	136	8	1	28	2196	0	0
1.358	1	1	136	9	1	28	2196	0	0
1.359	1	1	136	10	1	28	2196	0	0
1.36	1	1	137	1	1	28	2196	0	0
1.361	1	1	137	2	1	28	2196	0	0
1.364	1	1	137	5	1	28	2196	0	0
1.367	1	1	137	8	1	28	2196	0	0
1.368	1	1	137	9	1	28	2196	0	0
1.369	1	1	137	10	1	28	2196	0	0
1.37	1	1	138	1	1	28	2196	0	0
1.371	1	1	138	2	1	28	2196	0	0
1.372	1	1	138	3	1	28	2196	0	0
1.373	1	1	138	4	1	28	2196	0	0
1.376	1	1	138	7	1	28	2196	0	0
1.379	1	1	138	10	1	28	2196	0	0
1.38	1	1	139	1	1	28	2196	0	0
1.381	1	1	139	2	1	28	2196	0	0
1.382	1	1	139	3	1	28	2196	0	0
1.383	1	1	139	4	1	28	2196	0	0
1.384	1	1	139	5	1	28	2196	0	0
1.385	1	1	139	6	1	28	2196	0	0
1.388	1	1	139	9	1	28	2196	0	0
1.391	1	1	140	2	1	28	2196	0	0
1.392	1	1	140	3	1	28	2196	0	0
1.393	1	1	140	4	1	28	2196	0	0
1.394	1	1	140	5	1	28	2196	0	0
1.395	1	1	140	6	1	28	2196	0	0
1.396	1	1	140	7	1	28	2196	0	0
1.397	1	1	140	8	1	28	2196	0	0
1.4	1	1	141	1	1	28	2196	0	0
1.403	1	1	141	4	1	28	2196	0	0
1.404	1	1	141	5	1	28	2196	0	0
1.405	1	1	141	6	1	28	2196	0	0
1.406	1	1	141	7	1	28	2196	0	0
1.407	1	1	141	8	1	28	2196	0	0
1.408	1	1	141	9	1	28	2196	0	0
1.409	1	1	141	10	1	28	2196	0	0
1.412	1	1	142	3	1	28	2196	0	0
1.415	1	1	142	6	1	28	2196	0	0
1.416	1	1	142	7	1	28	2196	0	0
1.417	1	1	142	8	1	28	2196	0	0
1.418	1	1	142	9	1	28	2196	0	0
1.419	1	1	142	10	1	28	2196	0	0
1.42	1	1	143	1	1	28	2196	0	0
1.421	1	1	143	2	1	28	2196	0	0
1.424	1	1	143	5	1	28	2196	0	0
1.427	1	1	143	8	1	28	2196	0	0
1.428	1	1	143	9	1	28	2196	0	0
1.429	1	1	143	10	1	28	2196	0	0
1.43	1	1	144	1	1	28	2196	0	0
1.431	1	1	144	2	1	28	2196	0	0
1.432	1	1	144	3	1	28	2196	0	0
1.433	1	1	144	4	1	28	2196	0	0
1.436	1	1	144	7	1	28	2196	0	0
1.439	1	1	144	10	1	28	2196	0	0
1.44	1	1	145	1	1	28	2196	0	0
1.441	1	1	145	2	1	28	2196	0	0
1.442	1	1	145	3	1	28	2196	0	0
1.443	1	1	145	4	1	28	2196	0	0
1.444	1	1	145	5	1	28	2196	0	0
1.445	1	1	145	6	1	28	2196	0	0
1.448	1	1	145	9	1	28	2196	0	0
1.451	1	1	146	2	1	28	2196	0	0
1.452	1	1	146	3	1	28	2196	0	0
1.453	1	1	146	4	1	28	2196	0	0
1.454	1	1	146	5	1	28	2196	0	0
1.455	1	1	146	6	1	28	2196	0	0
1.456	1	1	146	7	1	28	2196	0	0
1.457	1	1	146	8	1	28	2196	0	0
1.46	1	1	147	1	1	28	2196	0	0
1.463	1	1	147	4	1	28	2196	0	0
1.464	1	1	147	5	1	28	2196	0	0
1.465	1	1	147	6	1	28	2196	0	0
1.466	1	1	147	7	1	28	2196	0	0
1.467	1	1	147	8	1	28	2196	0	0
1.468	1	1	147	9	1	28	2196	0	0
1.469	1	1	147	10	1	28	2196	0	0
1.472	1	1	148	3	1	28	2196	0	0
1.475	1	1	148	6	1	28	2196	0	0
1.476	1	1	148	7	1	28	2196	0	0
1.477	1	1	148	8	1	28	2196	0	0
1.478	1	1	148	9	1	28	2196	0	0
1.479	1	1	148	10	1	28	2196	0	0
1.48	1	1	149	1	1	28	2196	0	0
1.481	1	1	149	2	1	28	2196	0	0
1.484	1	1	149	5	1	28	2196	0	0
1.487	1	1	149	8	1	28	2196	0	0
1.488	1	1	149	9	1	28	2196	0	0
1.489	1	1	149	10	1	28	2196	0	0
1.49	1	1	150	1	1	28	2196	0	0
1.491	1	1	150	2	1	28	2196	0	0
1.492	1	1	150	3	1	28	2196	0	0
1.493	1	1	150	4	1	28	2196	0	0
1.496	1	1	150	7	1	28	2196	0	0
1.499	1	1	150	10	1	28	2196	0	0
1.5	1	1	151	1	1	28	2196	0	0
1.501	1	1	151	2	1	28	2196	0	0
1.502	1	1	151	3	1	28	2196	0	0
1.503	1	1	151	4	1	28	2196	0	0
1.504	1	1	151	5	1	28	2196	0	0
1.505	1	1	151	6	1	28	2196	0	0
1.508	1	1	151	9	1	28	2196	0	0
1.511	1	1	152	2	1	28	2196	0	0
1.512	1	1	152	3	1	28	2196	0	0
1.513	1	1	152	4	1	28	2196	0	0
1.514	1	1	152	5	1	28	2196	0	0
1.515	1	1	152	6	1	28	2196	0	0
1.516	1	1	152	7	1	28	2196	0	0
1.517	1	1	152	8	1	28	2196	0	0
1.52	1	1	153	1	1	28	2196	0	0
1.523	1	1	153	4	1	28	2196	0	0
1.524	1	1	153	5	1	28	2196	0	0
1.525	1	1	153	6	1	28	2196	0	0
1.526	1	1	153	7	1	28	2196	0	0
1.527	1	1	153	8	1	28	2196	0	0
1.528	1	1	153	9	1	28	2196	0	0
1.529	1	1	153	10	1	28	2196	0	0
1.532	1	1	154	3	1	28	2196	0	0
1.535	1	1	154	6	1	28	2196	0	0
1.536	1	1	154	7	1	28	2196	0	0
1.537	1	1	154	8	1	28	2196	0	0
1.538	1	1	154	9	1	28	2196	0	0
1.539	1	1	154	10	1	28	2196	0	0
1.54	1	1	155	1	1	28	2196	0	0
1.541	1	1	155	2	1	28	2196	0	0
1.544	1	1	155	5	1	28	2196	0	0
1.547	1	1	155	8	1	28	2196	0	0
1.548	1	1	155	9	1	28	2196	0	0
1.549	1	1	155	10	1	28	2196	0	0
1.55	1	1	156	1	1	28	2196	0	0
1.551	1	1	156	2	1	28	2196	0	0
1.552	1	1	156	3	1	28	2196	0	0
1.553	1	1	156	4	1	28	2196	0	0
1.556	1	1	156	7	1	28	2196	0	0
1.559	1	1	156	10	1	28	2196	0	0
1.56	1	1	157	1	1	28	2196	0	0
1.561	1	1	157	2	1	28	2196	0	0
1.562	1	1	157	3	1	28	2196	0	0
1.563	1	1	157	4	1	28	2196	0	0
1.564	1	1	157	5	1	28	2196	0	0
1.565	1	1	157	6	1	28	2196	0	0
1.568	1	1	157	9	1	28	2196	0	0
1.571	1	1	158	2	1	28	2196	0	0
1.572	1	1	158	3	1	28	2196	0	0
1.573	1	1	158	4	1	28	2196	0	0
1.574	1	1	158	5	1	28	2196	0	0
1.575	1	1	158	6	1	28	2196	0	0
1.576	1	1	158	7	1	28	2196	0	0
1.577	1	1	158	8	1	28	2196	0	0
1.58	1	1	159	1	1	28	2196	0	0
1.583	1	1	159	4	1	28	2196	0	0
1.584	1	1	159	5	1	28	2196	0	0
1.585	1	1	159	6	1	28	2196	0	0
1.586	1	1	159	7	1	28	2196	0	0
1.587	1	1	159	8	1	28	2196	0	0
1.588	1	1	159	9	1	28	2196	0	0
1.589	1	1	159	10	1	28	2196	0	0
1.592	1	1	160	3	1	28	2196	0	0
1.595	1	1	160	6	1	28	2196	0	0
1.596	1	1	160	7	1	28	2196	0	0
1.597	1	1	160	8	1	28	2196	0	0
1.598	1	1	160	9	1	28	2196	0	0
1.599	1	1	160	10	1	28	2196	0	0
1.6	1	1	161	1	1	28	2196	0	0
1.601	1	1	161	2	1	28	2196	0	0
1.604	1	1	161	5	1	28	2196	0	0
1.607	1	1	161	8	1	28	2196	0	0
1.608	1	1	161	9	1	28	2196	0	0
1.609	1	1	161	10	1	28	2196	0	0
1.61	1	1	162	1	1	28	2196	0	0
1.611	1	1	162	2	1	28	2196	0	0
1.612	1	1	162	3	1	28	2196	0	0
1.613	1	1	162	4	1	28	2196	0	0
1.616	1	1	162	7	1	28	2196	0	0
1.619	1	1	162	10	1	28	2196	0	0
1.62	1	1	163	1	1	28	2196	0	0
1.621	1	1	163	2	1	28	2196	0	0
1.622	1	1	163	3	1	28	2196	0	0
1.623	1	1	163	4	1	28	2196	0	0
1.624	1	1	163	5	1	28	2196	0	0
1.625	1	1	163	6	1	28	2196	0	0
